origin_id,country_code,country_de,country_fr,country_en,region_canonical,region_de,region_fr,region_en,appellation_canonical,record_level,appellation_type,legal_scheme,legal_status,source_authority,source_url,legal_basis_url,validated_on,auction_lots_observed,notes_de,notes_fr,notes_en
CH-ORI-BIELERSEE,CH,Schweiz,Suisse,Switzerland,Bielersee,Bielersee,Bielersee,Bielersee,Bielersee,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,4,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-CALAMIN,CH,Schweiz,Suisse,Switzerland,Calamin,Calamin,Calamin,Calamin,Calamin,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-CHABLAIS,CH,Schweiz,Suisse,Switzerland,Chablais,Chablais,Chablais,Chablais,Chablais,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-DEZALEY,CH,Schweiz,Suisse,Switzerland,Dézaley,Dézaley,Dézaley,Dézaley,Dézaley,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-EPESSES,CH,Schweiz,Suisse,Switzerland,Epesses,Epesses,Epesses,Epesses,Epesses,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-GENEVE,CH,Schweiz,Suisse,Switzerland,Genève,Genève,Genève,Genève,Genève,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-GRAUBUNDEN,CH,Schweiz,Suisse,Switzerland,Graubünden,Graubünden,Graubünden,Graubünden,Graubünden,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,24,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-LA-COTE,CH,Schweiz,Suisse,Switzerland,La Côte,La Côte,La Côte,La Côte,La Côte,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-LAVAUX,CH,Schweiz,Suisse,Switzerland,Lavaux,Lavaux,Lavaux,Lavaux,Lavaux,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-NEUCHATEL,CH,Schweiz,Suisse,Switzerland,Neuchâtel,Neuchâtel,Neuchâtel,Neuchâtel,Neuchâtel,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,31,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-SCHAFFHAUSEN,CH,Schweiz,Suisse,Switzerland,Schaffhausen,Schaffhausen,Schaffhausen,Schaffhausen,Schaffhausen,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,18,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-SAINT-GALLEN,CH,Schweiz,Suisse,Switzerland,St. Gallen,St. Gallen,St. Gallen,St. Gallen,St. Gallen,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-THURGAU,CH,Schweiz,Suisse,Switzerland,Thurgau,Thurgau,Thurgau,Thurgau,Thurgau,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,4,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-TICINO,CH,Schweiz,Suisse,Switzerland,Ticino,Ticino,Ticino,Ticino,Ticino,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,77,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-VALAIS,CH,Schweiz,Suisse,Switzerland,Valais,Valais,Valais,Valais,Valais,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,210,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-VAUD,CH,Schweiz,Suisse,Switzerland,Vaud,Vaud,Vaud,Vaud,Vaud,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,162,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-VULLY,CH,Schweiz,Suisse,Switzerland,Vully,Vully,Vully,Vully,Vully,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,1,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-YVORNE,CH,Schweiz,Suisse,Switzerland,Yvorne,Yvorne,Yvorne,Yvorne,Yvorne,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CH-ORI-ZURICH,CH,Schweiz,Suisse,Switzerland,Zürich,Zürich,Zürich,Zürich,Zürich,appellation,KUB/AOC,KUB/AOC,protected_current,Bundesamt für Landwirtschaft (BLW),https://www.blw.admin.ch/de/wein,https://www.fedlex.admin.ch/eli/cc/2007/745/de,2026-09-07,15,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CL-COUNTRY,CL,Chile,Chili,Chile,,,,,,country,Country of origin,Country-level origin,country_reference,Servicio Agrícola y Ganadero / Biblioteca del Congreso Nacional de Chile,https://www.bcn.cl/leychile/navegar?idNorma=13601,https://www.bcn.cl/leychile/navegar?idNorma=13601,2026-09-07,159,Länderangabe ohne verlässlich ableitbare Region oder Appellation.,Indication du pays sans région ni appellation pouvant être déduite de manière fiable.,Country indication without a region or appellation that can be derived reliably.
CL-ORI-VALLE-DE-CASABLANCA,CL,Chile,Chili,Chile,Aconcagua,Aconcagua,Aconcagua,Aconcagua,Valle de Casablanca,appellation,Denominación de Origen,DO,protected_current,Servicio Agrícola y Ganadero / Biblioteca del Congreso Nacional de Chile,https://www.bcn.cl/leychile/navegar?idNorma=13601,https://www.bcn.cl/leychile/navegar?idNorma=13601,2026-09-07,20,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CL-ORI-VALLE-DEL-ACONCAGUA,CL,Chile,Chili,Chile,Aconcagua,Aconcagua,Aconcagua,Aconcagua,Valle del Aconcagua,appellation,Denominación de Origen,DO,protected_current,Servicio Agrícola y Ganadero / Biblioteca del Congreso Nacional de Chile,https://www.bcn.cl/leychile/navegar?idNorma=13601,https://www.bcn.cl/leychile/navegar?idNorma=13601,2026-09-07,109,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CL-ORI-VALLE-DEL-LIMARI,CL,Chile,Chili,Chile,Coquimbo,Coquimbo,Coquimbo,Coquimbo,Valle del Limarí,appellation,Denominación de Origen,DO,protected_current,Servicio Agrícola y Ganadero / Biblioteca del Congreso Nacional de Chile,https://www.bcn.cl/leychile/navegar?idNorma=13601,https://www.bcn.cl/leychile/navegar?idNorma=13601,2026-09-07,0,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
CL-ORI-VALLE-DEL-ITATA,CL,Chile,Chili,Chile,Región Sur,Región Sur,Región Sur,Región Sur,Valle del Itata,appellation,Denominación de Origen,DO,protected_current,Servicio Agrícola y Ganadero / Biblioteca del Congreso Nacional de Chile,https://www.bcn.cl/leychile/navegar?idNorma=13601,https://www.bcn.cl/leychile/navegar?idNorma=13601,2026-09-07,9,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
